"ID"";""Código"";""Descrição"";""Unidade"";""NCM"";""Origem"";""Preço"";""Valor IPI fixo"";""Observações"";""Situação"";""Estoque"";""Preço de custo"";""Cód. no fornecedor"";""Fornecedor"";""Localização"";""Estoque máximo"";""Estoque mínimo"";""Peso líquido (Kg)"";""Peso bruto (Kg)"";""GTIN/EAN"";""GTIN/EAN da Embalagem"";""Largura do produto"";""Altura do Produto"";""Profundidade do produto"";""Data Validade"";""Descrição do Produto no Fornecedor"";""Descrição Complementar"";""Itens p/ caixa"";""Produto Variação"";""Tipo Produção"";""Classe de enquadramento do IPI"";""Código na Lista de Serviços"";""Tipo do item"";""Grupo de Tags/Tags"";""Tributos"";""Código Pai"";""Código Integração"";""Grupo de produtos"";""Marca"";""CEST"";""Volumes"";""Descrição Curta"";""Cross-Docking"";""URL Imagens Externas"";""Link Externo"";""Meses Garantia no Fornecedor"";""Clonar dados do pai"";""Condição do Produto"";""Frete Grátis"";""Número FCI"";""Vídeo"";""Departamento"";""Unidade de Medida"";""Preço de Compra"";""Valor base ICMS ST para retenção"";""Valor ICMS ST para retenção"";""Valor ICMS próprio do substituto"";""Categoria do produto"";""Informações Adicionais"
""16414337158"";""9008/EFC	"";""Essência Flor de Cerejeira"";""UN"";""3307.49.00"";""0"";""22,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414336811"";""9007/EC	"";""Essência Canela"";""UN"";""3307.49.00"";""0"";""22,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414336220"";""9006/EB	"";""Essência Breezy"";""UN"";""3307.49.00"";""0"";""22,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414335206"";""9005/OETM	"";""Oleo Essencial 10ml Tree/Melaleuca"";""UN"";""3301.29.90"";""0"";""47,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""20.006.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414333865"";""9004/OEMP	"";""Oleo Essencial 10ml Menta Piperita"";""UN"";""3301.24.00"";""0"";""47,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""20.006.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414333638"";""9004/OELS	"";""Oleo Essencial 10ml Limão Siciliano"";""UN"";""3301.19.90"";""0"";""42,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""20.006.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414333262"";""9003/OELG	"";""Oleo Essencial 10ml Lemon Grass"";""UN"";""3301.29.14"";""0"";""38,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""20.006.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414332026"";""9002/OEL	"";""Oleo Essencial 10ml Lavanda"";""UN"";""3301.29.21"";""0"";""50,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""20.006.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414330616"";""9001/OEC	"";""Oleo Essencial 10ml Citronela"";""UN"";""3301.29.11"";""0"";""37,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""20.006.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16414330197"";""9000/OEA	"";""Oleo Essencial 10ml Alecrim"";""UN"";""3301.29.90"";""0"";""42,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""20.006.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16410229476"";""0029/D	"";""DIFUSOR ESMERALDA 350ML"";""UN"";""3307.49.00"";""0"";""113,00"";""0,00"";"""";""Ativo"";""6,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16410229093"";""0029/S	"";""SABONETE ESMERALDA 350ML"";""UN"";""3307.49.00"";""0"";""93,00"";""0,00"";"""";""Ativo"";""9,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16406568073"";""0059/S	"";""SABONETE YOGI 360ML"";""UN"";""3307.49.00"";""0"";""93,00"";""0,00"";"""";""Ativo"";""3,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16406567941"";""0059/D	"";""DIFUSOR YOGI 360ML"";""UN"";""3307.49.00"";""0"";""112,00"";""0,00"";"""";""Ativo"";""2,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16397088648"";""0079/G	"";""Galão de essência"";""Un"";""3307.49.00"";""0"";""490,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16366336999"";""0038/D	"";""DIFUSOR MINI NINA"";""UN"";""3307.49.00"";""0"";""65,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16356373091"";""CX/006/N	"";""CAIXA KIT NATAL C/TOALHA"";""UN"";""3307.49.00"";""0"";""104,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16354309914"";""8120/LA	"";""Latinha Pascoa"";""UN"";""3307.49.00"";""0"";""15,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16352853420"";""0006/C	"";""CHEIRO CARRO NATAL"";""UN"";""3307.49.00"";""0"";""30,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16348895109"";""0062/D	"";""MINI DIFUSOR CILINDRICO"";""UN"";""3307.49.00"";""0"";""35,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.056.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16348894707"";""AF002	"";""ARRANJO FLOR P"";""UN"";""0603.90.00"";""0"";""59,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16348894521"";""VDP001	"";""VASO DOURADO P"";""UN"";""0603.90.00"";""0"";""99,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16348894458"";""ANF001	"";""ARRANJO DE NATAL FLORES"";""UN"";""0603.90.00"";""0"";""139,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16344215726"";""0053/S	"";""SABONETE TURMALINA"";""Un"";""3307.49.00"";""0"";""78,00"";""0,00"";"""";""Ativo"";""3,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16344215399"";""0053/D	"";""DIFUSOR TURMALINA"";""Un"";""3307.49.00"";""0"";""98,00"";""0,00"";"""";""Ativo"";""3,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16320439656"";""AB024	"";""ARRANJO BRANCO P"";""UN"";""0603.90.00"";""0"";""99,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16319725856"";""AG023	"";""ARRANJO GARRAFINHA"";""UN"";""0603.90.00"";""0"";""59,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16319070991"";""VV040	"";""VASO CANTO MADEIRA"";""UN"";""0603.90.00"";""0"";""299,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16319068623"";""03097/V	"";""VÁLVULA DIFUSOR"";""UN"";""8481.80.91"";""0"";""10,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""10.079.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16310958658"";""CC002	"";""CORAÇÃO CROCHE G"";""UN"";""0603.90.00"";""0"";""79,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";"""";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303436702"";""CP006	"";""CAIXOTE P"";""UN"";""0603.90.00"";""0"";""149,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303436256"";""AC022	"";""ARRANJO CERÂMICA"";""UN"";""0603.90.00"";""0"";""199,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303435956"";""AE021	"";""ARRANJO ESPIRAL"";""UN"";""0603.90.00"";""0"";""169,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303435776"";""VV034	"";""VASO ROSA ALTO"";""UN"";""0603.90.00"";""0"";""249,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303435513"";""VV033	"";""VASO VIDRO ROSA"";""UN"";""0603.90.00"";""0"";""259,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303435139"";""VV032	"";""VASO GOTA P"";""un"";""0603.90.00"";""0"";""79,00"";""0,00"";"""";""Ativo"";""5,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303434547"";""VV031	"";""VASO SEIXO"";""UN"";""0603.90.00"";""0"";""139,00"";""0,00"";"""";""Ativo"";""1,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16303434078"";""CP001	"";""Coração P"";""UN"";""0603.90.00"";""0"";""49,00"";""0,00"";"""";""Ativo"";""2,00"";""0,00"";""	"";"""";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Própria"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";"""";""NÃO"";""NOVO"";""NÃO"";"""";"""";"""";""Metros"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737889"";""pp014	"";""POTINHO COM FLORES"";""UN"";""0603.90.00"";""0"";""39,00"";""0,00"";"""";""Ativo"";""9,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737887"";""VV030	"";""Vaso verde novo"";""UN"";""0603.90.00"";""0"";""189,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737886"";""VV026	"";""Vaso Verde"";""UN"";""0603.90.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737885"";""VS040	"";""VASO S"";""UN"";""0603.90.00"";""0"";""169,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737884"";""VQ007	"";""vasinho quadrado"";""UN"";""0603.90.00"";""0"";""129,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
""16301737883"";""VO031	"";""Vaso Orelha"";""UN"";""0603.90.00"";""0"";""179,00"";""0,00"";"""";""Ativo"";""0,00"";""0,00"";""	1"";""LUISA BRENNAND BARBOSA CHIAPERINI"";"""";""0,00"";""0,00"";""0,000"";""0,000"";""	"";""	"";""0,00"";""0,00"";""0,00"";"""";"""";"""";""0,00"";"""";""Terceiros"";"""";"""";"""";"""";""0,00"";"""";""0"";"""";"""";""28.999.00"";""0"";"""";""0"";"""";"""";""0"";""NÃO"";""NÃO ESPECIFICADO"";""NÃO"";"""";"""";"""";""Centímetro"";""0,00"";""0,0000"";""0,0000"";""0,0000"";"""";""""
